entry,at,order
"""Tony @ I8y9iW09Dh"" calls 80",2021-01-06T04:45:15.144Z,160990831514500
"""Gautam @ XR0UMSLq50"" bets 80",2021-01-06T04:45:13.733Z,160990831373400
"River: 4♣, 9♠, 9♣, A♥ [10♠]",2021-01-06T04:45:05.143Z,160990830514500
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:45:04.337Z,160990830433700
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:45:02.562Z,160990830256300
"Turn: 4♣, 9♠, 9♣ [A♥]",2021-01-06T04:44:58.452Z,160990829845300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:44:57.646Z,160990829764700
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:44:54.830Z,160990829483100
"Flop:  [4♣, 9♠, 9♣]",2021-01-06T04:44:42.319Z,160990828232000
"""Tony @ I8y9iW09Dh"" calls 80",2021-01-06T04:44:41.512Z,160990828151300
"""Gautam @ XR0UMSLq50"" raises to 80",2021-01-06T04:44:37.971Z,160990827797200
"""Tony @ I8y9iW09Dh"" raises to 40",2021-01-06T04:44:27.140Z,160990826714100
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:44:22.809Z,160990826281005
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:44:22.809Z,160990826281004
"Your hand is 7♦, K♣",2021-01-06T04:44:22.809Z,160990826281003
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1455) | #4 ""Tony @ I8y9iW09Dh"" (1420)",2021-01-06T04:44:22.809Z,160990826281001
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:44:22.809Z,160990826281000
"-- ending hand #107 --",2021-01-06T04:44:19.894Z,160990825989502
"""Gautam @ XR0UMSLq50"" collected 40 from pot",2021-01-06T04:44:19.894Z,160990825989501
"Uncalled bet of 20 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:44:19.894Z,160990825989500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:44:19.085Z,160990825908700
"""Gautam @ XR0UMSLq50"" bets 20",2021-01-06T04:44:17.889Z,160990825789200
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:44:11.766Z,160990825176700
"Flop:  [3♣, Q♣, 2♥]",2021-01-06T04:44:04.502Z,160990824450300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:44:03.698Z,160990824369900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:43:59.362Z,160990823936300
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:43:55.281Z,160990823528205
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:43:55.281Z,160990823528204
"Your hand is 7♥, 7♥",2021-01-06T04:43:55.281Z,160990823528203
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1435) | #4 ""Tony @ I8y9iW09Dh"" (1440)",2021-01-06T04:43:55.281Z,160990823528201
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:43:55.281Z,160990823528200
"-- ending hand #106 --",2021-01-06T04:43:52.315Z,160990823231602
"""Tony @ I8y9iW09Dh"" collected 240 from pot",2021-01-06T04:43:52.315Z,160990823231601
"Uncalled bet of 60 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:43:52.315Z,160990823231600
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:43:51.508Z,160990823150900
"""Tony @ I8y9iW09Dh"" raises to 120",2021-01-06T04:43:39.772Z,160990821977300
"""Gautam @ XR0UMSLq50"" bets 60",2021-01-06T04:43:35.718Z,160990821571800
"Turn: 7♠, 3♦, 10♥ [A♥]",2021-01-06T04:43:13.883Z,160990819388400
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T04:43:13.069Z,160990819306900
"""Gautam @ XR0UMSLq50"" bets 20",2021-01-06T04:42:30.254Z,160990815025500
"Flop:  [7♠, 3♦, 10♥]",2021-01-06T04:42:04.766Z,160990812476700
"""Tony @ I8y9iW09Dh"" calls 40",2021-01-06T04:42:03.962Z,160990812396300
"""Gautam @ XR0UMSLq50"" raises to 40",2021-01-06T04:41:59.572Z,160990811957300
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T04:41:37.297Z,160990809729800
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:41:33.267Z,160990809326805
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:41:33.267Z,160990809326804
"Your hand is 7♦, 6♦",2021-01-06T04:41:33.267Z,160990809326803
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1555) | #4 ""Tony @ I8y9iW09Dh"" (1320)",2021-01-06T04:41:33.267Z,160990809326801
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:41:33.267Z,160990809326800
"-- ending hand #105 --",2021-01-06T04:41:27.227Z,160990808722802
"""Tony @ I8y9iW09Dh"" collected 1320 from pot with Three of a Kind, J's (combination: J♥, J♦, J♣, K♥, 9♣)",2021-01-06T04:41:27.227Z,160990808722801
"""Tony @ I8y9iW09Dh"" shows a 4♦, J♥.",2021-01-06T04:41:27.227Z,160990808722800
"""Gautam @ XR0UMSLq50"" shows a 7♣, 9♥.",2021-01-06T04:41:25.140Z,160990808514000
"River: 9♣, 3♥, J♦, J♣ [K♥]",2021-01-06T04:41:24.210Z,160990808421200
"""Gautam @ XR0UMSLq50"" calls 560",2021-01-06T04:41:20.380Z,160990808038000
"""Tony @ I8y9iW09Dh"" raises to 560 and go all in",2021-01-06T04:41:17.300Z,160990807730100
"""Gautam @ XR0UMSLq50"" raises to 120",2021-01-06T04:41:03.982Z,160990806398200
"""Tony @ I8y9iW09Dh"" bets 60",2021-01-06T04:40:41.997Z,160990804199800
"Turn: 9♣, 3♥, J♦ [J♣]",2021-01-06T04:40:34.644Z,160990803464500
"""Tony @ I8y9iW09Dh"" calls 80",2021-01-06T04:40:33.838Z,160990803383900
"""Gautam @ XR0UMSLq50"" raises to 80",2021-01-06T04:40:30.818Z,160990803081900
"""Tony @ I8y9iW09Dh"" bets 40",2021-01-06T04:40:21.696Z,160990802169700
"Flop:  [9♣, 3♥, J♦]",2021-01-06T04:40:16.422Z,160990801642300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:40:15.617Z,160990801561800
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:40:14.733Z,160990801473300
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:39:56.377Z,160990799637805
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:39:56.377Z,160990799637804
"Your hand is 7♦, J♥",2021-01-06T04:39:56.377Z,160990799637803
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2215) | #4 ""Tony @ I8y9iW09Dh"" (660)",2021-01-06T04:39:56.377Z,160990799637801
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:39:56.377Z,160990799637800
"-- ending hand #104 --",2021-01-06T04:39:53.454Z,160990799345502
"""Gautam @ XR0UMSLq50"" collected 40 from pot",2021-01-06T04:39:53.454Z,160990799345501
"Uncalled bet of 40 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:39:53.454Z,160990799345500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:39:52.649Z,160990799265000
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-06T04:39:50.713Z,160990799071400
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T04:39:42.024Z,160990798202400
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:39:38.896Z,160990797889705
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:39:38.896Z,160990797889704
"Your hand is 7♦, 3♥",2021-01-06T04:39:38.896Z,160990797889703
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2195) | #4 ""Tony @ I8y9iW09Dh"" (680)",2021-01-06T04:39:38.896Z,160990797889701
"-- starting hand #104  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:39:38.896Z,160990797889700
"-- ending hand #103 --",2021-01-06T04:39:35.982Z,160990797598302
"""Tony @ I8y9iW09Dh"" collected 40 from pot",2021-01-06T04:39:35.982Z,160990797598201
"Uncalled bet of 30 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:39:35.982Z,160990797598200
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:39:35.170Z,160990797517100
"""Tony @ I8y9iW09Dh"" bets 30",2021-01-06T04:39:32.878Z,160990797287900
"Turn: 6♣, K♦, 5♠ [5♣]",2021-01-06T04:39:28.876Z,160990796887800
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:39:28.071Z,160990796807100
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:39:26.500Z,160990796650100
"Flop:  [6♣, K♦, 5♠]",2021-01-06T04:39:23.658Z,160990796365900
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:39:22.851Z,160990796285200
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:39:21.964Z,160990796196500
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:38:45.117Z,160990792511805
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:38:45.117Z,160990792511804
"Your hand is 7♠, 2♥",2021-01-06T04:38:45.117Z,160990792511803
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2215) | #4 ""Tony @ I8y9iW09Dh"" (660)",2021-01-06T04:38:45.117Z,160990792511801
"-- starting hand #103  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:38:45.117Z,160990792511800
"-- ending hand #102 --",2021-01-06T04:38:42.196Z,160990792219702
"""Gautam @ XR0UMSLq50"" collected 140 from pot",2021-01-06T04:38:42.196Z,160990792219701
"Uncalled bet of 80 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:38:42.196Z,160990792219700
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:38:41.389Z,160990792139000
"""Gautam @ XR0UMSLq50"" bets 80",2021-01-06T04:38:40.508Z,160990792050900
"River: 9♠, 7♦, Q♣, J♥ [8♣]",2021-01-06T04:38:21.225Z,160990790122900
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:38:20.414Z,160990790041500
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:38:19.251Z,160990789925200
"Turn: 9♠, 7♦, Q♣ [J♥]",2021-01-06T04:38:15.315Z,160990789531600
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:38:14.505Z,160990789450600
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:38:13.112Z,160990789311300
"Flop:  [9♠, 7♦, Q♣]",2021-01-06T04:38:08.741Z,160990788874300
"""Gautam @ XR0UMSLq50"" calls 70",2021-01-06T04:38:07.933Z,160990788793400
"""Tony @ I8y9iW09Dh"" raises to 70",2021-01-06T04:38:06.057Z,160990788605800
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:38:02.850Z,160990788285105
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:38:02.850Z,160990788285104
"Your hand is 7♠, A♣",2021-01-06T04:38:02.850Z,160990788285003
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2145) | #4 ""Tony @ I8y9iW09Dh"" (730)",2021-01-06T04:38:02.850Z,160990788285001
"-- starting hand #102  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:38:02.850Z,160990788285000
"-- ending hand #101 --",2021-01-06T04:37:59.925Z,160990787992502
"""Gautam @ XR0UMSLq50"" collected 100 from pot",2021-01-06T04:37:59.925Z,160990787992501
"Uncalled bet of 50 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:37:59.925Z,160990787992500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:37:59.119Z,160990787911900
"""Gautam @ XR0UMSLq50"" raises to 80",2021-01-06T04:37:57.275Z,160990787727600
"""Tony @ I8y9iW09Dh"" bets 30",2021-01-06T04:37:47.031Z,160990786703200
"Flop:  [A♦, 3♥, 4♥]",2021-01-06T04:37:41.183Z,160990786118400
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:37:40.372Z,160990786037300
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:37:39.490Z,160990785949000
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:37:31.555Z,160990785155605
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:37:31.555Z,160990785155604
"Your hand is 7♦, 7♣",2021-01-06T04:37:31.555Z,160990785155603
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2095) | #4 ""Tony @ I8y9iW09Dh"" (780)",2021-01-06T04:37:31.555Z,160990785155601
"-- starting hand #101  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:37:31.555Z,160990785155600
"-- ending hand #100 --",2021-01-06T04:37:28.643Z,160990784864402
"""Tony @ I8y9iW09Dh"" collected 40 from pot",2021-01-06T04:37:28.643Z,160990784864401
"Uncalled bet of 40 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:37:28.643Z,160990784864400
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:37:27.837Z,160990784783800
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T04:37:18.152Z,160990783815200
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:37:15.243Z,160990783524405
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:37:15.243Z,160990783524404
"Your hand is 7♣, Q♠",2021-01-06T04:37:15.243Z,160990783524403
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2115) | #4 ""Tony @ I8y9iW09Dh"" (760)",2021-01-06T04:37:15.243Z,160990783524401
"-- starting hand #100  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:37:15.243Z,160990783524400
"-- ending hand #99 --",2021-01-06T04:37:12.325Z,160990783232602
"""Tony @ I8y9iW09Dh"" collected 120 from pot",2021-01-06T04:37:12.325Z,160990783232601
"Uncalled bet of 60 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:37:12.325Z,160990783232600
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:37:11.519Z,160990783152100
"""Tony @ I8y9iW09Dh"" bets 60",2021-01-06T04:37:04.880Z,160990782488100
"Flop:  [Q♦, 7♦, 3♦]",2021-01-06T04:37:00.330Z,160990782033100
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T04:36:59.525Z,160990781952600
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T04:36:57.769Z,160990781776900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:36:55.461Z,160990781546100
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:36:49.954Z,160990780995505
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:36:49.954Z,160990780995504
"Your hand is 7♠, 8♦",2021-01-06T04:36:49.954Z,160990780995503
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2175) | #4 ""Tony @ I8y9iW09Dh"" (700)",2021-01-06T04:36:49.954Z,160990780995501
"-- starting hand #99  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:36:49.954Z,160990780995500
"-- ending hand #98 --",2021-01-06T04:36:47.032Z,160990780703302
"""Gautam @ XR0UMSLq50"" collected 40 from pot",2021-01-06T04:36:47.032Z,160990780703301
"Uncalled bet of 20 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:36:47.032Z,160990780703300
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:36:46.223Z,160990780622400
"""Gautam @ XR0UMSLq50"" raises to 40",2021-01-06T04:36:44.346Z,160990780434700
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T04:36:39.605Z,160990779960600
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:36:35.565Z,160990779556605
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:36:35.565Z,160990779556604
"Your hand is 7♦, 4♣",2021-01-06T04:36:35.565Z,160990779556603
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2155) | #4 ""Tony @ I8y9iW09Dh"" (720)",2021-01-06T04:36:35.565Z,160990779556601
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:36:35.565Z,160990779556600
"-- ending hand #97 --",2021-01-06T04:36:32.648Z,160990779264902
"""Tony @ I8y9iW09Dh"" collected 40 from pot",2021-01-06T04:36:32.648Z,160990779264901
"Uncalled bet of 20 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:36:32.648Z,160990779264900
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:36:31.842Z,160990779184300
"""Tony @ I8y9iW09Dh"" bets 20",2021-01-06T04:36:20.685Z,160990778068500
"Turn: 9♣, 4♠, 4♣ [9♠]",2021-01-06T04:36:17.254Z,160990777725900
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:36:16.445Z,160990777644600
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:36:13.961Z,160990777396400
"Flop:  [9♣, 4♠, 4♣]",2021-01-06T04:36:08.254Z,160990776825500
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:36:07.437Z,160990776743700
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:35:10.604Z,160990771060400
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:34:46.181Z,160990768618205
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:34:46.181Z,160990768618204
"Your hand is 7♦, Q♣",2021-01-06T04:34:46.181Z,160990768618203
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2175) | #4 ""Tony @ I8y9iW09Dh"" (700)",2021-01-06T04:34:46.181Z,160990768618201
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:34:46.181Z,160990768618200
"-- ending hand #96 --",2021-01-06T04:34:43.244Z,160990768324502
"""Gautam @ XR0UMSLq50"" collected 240 from pot",2021-01-06T04:34:43.244Z,160990768324501
"Uncalled bet of 240 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:34:43.244Z,160990768324500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:34:42.423Z,160990768242400
"""Gautam @ XR0UMSLq50"" bets 240",2021-01-06T04:33:38.134Z,160990761813500
"Turn: Q♦, K♥, Q♠ [Q♣]",2021-01-06T04:33:22.977Z,160990760297800
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-06T04:33:22.172Z,160990760217300
"""Gautam @ XR0UMSLq50"" bets 60",2021-01-06T04:33:19.941Z,160990759994200
"Flop:  [Q♦, K♥, Q♠]",2021-01-06T04:32:57.827Z,160990757782800
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T04:32:57.004Z,160990757700500
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T04:32:50.618Z,160990757061900
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:32:47.116Z,160990756711705
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:32:47.116Z,160990756711704
"Your hand is 7♦, 10♦",2021-01-06T04:32:47.116Z,160990756711703
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (2055) | #4 ""Tony @ I8y9iW09Dh"" (820)",2021-01-06T04:32:47.116Z,160990756711701
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:32:47.116Z,160990756711700
"-- ending hand #95 --",2021-01-06T04:32:44.197Z,160990756419802
"""Gautam @ XR0UMSLq50"" collected 360 from pot",2021-01-06T04:32:44.197Z,160990756419801
"Uncalled bet of 200 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:32:44.197Z,160990756419800
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:32:43.389Z,160990756339000
"""Gautam @ XR0UMSLq50"" bets 200",2021-01-06T04:32:00.870Z,160990752087100
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:31:53.223Z,160990751322400
"Turn: Q♠, 3♣, 8♣ [J♠]",2021-01-06T04:31:49.039Z,160990750904000
"""Tony @ I8y9iW09Dh"" calls 120",2021-01-06T04:31:48.234Z,160990750823500
"""Gautam @ XR0UMSLq50"" raises to 120",2021-01-06T04:31:43.879Z,160990750388000
"""Tony @ I8y9iW09Dh"" bets 60",2021-01-06T04:31:31.203Z,160990749120400
"Flop:  [Q♠, 3♣, 8♣]",2021-01-06T04:31:27.474Z,160990748747500
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-06T04:31:26.668Z,160990748666900
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-06T04:31:22.318Z,160990748231800
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:31:14.109Z,160990747411005
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:31:14.109Z,160990747411004
"Your hand is 7♦, 8♥",2021-01-06T04:31:14.109Z,160990747411003
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1875) | #4 ""Tony @ I8y9iW09Dh"" (1000)",2021-01-06T04:31:14.109Z,160990747411001
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:31:14.109Z,160990747411000
"-- ending hand #94 --",2021-01-06T04:31:11.177Z,160990747117802
"""Tony @ I8y9iW09Dh"" collected 120 from pot",2021-01-06T04:31:11.177Z,160990747117801
"Uncalled bet of 60 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T04:31:11.177Z,160990747117800
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T04:31:10.373Z,160990747037400
"""Tony @ I8y9iW09Dh"" bets 60",2021-01-06T04:30:58.635Z,160990745863600
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:30:56.055Z,160990745605600
"Flop:  [3♥, 6♦, J♠]",2021-01-06T04:30:51.354Z,160990745135500
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T04:30:50.531Z,160990745053200
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T04:30:44.152Z,160990744415300
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:30:38.519Z,160990743852005
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:30:38.519Z,160990743852004
"Your hand is 7♣, A♣",2021-01-06T04:30:38.519Z,160990743852003
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1935) | #4 ""Tony @ I8y9iW09Dh"" (940)",2021-01-06T04:30:38.519Z,160990743852001
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T04:30:38.519Z,160990743852000
"-- ending hand #93 --",2021-01-06T04:30:35.604Z,160990743560502
"""Gautam @ XR0UMSLq50"" collected 40 from pot",2021-01-06T04:30:35.604Z,160990743560501
"Uncalled bet of 20 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:30:35.604Z,160990743560500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:30:34.797Z,160990743479800
"""Gautam @ XR0UMSLq50"" bets 20",2021-01-06T04:30:31.273Z,160990743127400
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:30:29.207Z,160990742920800
"Turn: 8♦, J♥, A♦ [2♥]",2021-01-06T04:30:27.270Z,160990742727200
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:30:26.462Z,160990742646300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:30:24.893Z,160990742489400
"Flop:  [8♦, J♥, A♦]",2021-01-06T04:30:21.801Z,160990742180300
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:30:20.986Z,160990742098600
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:30:18.985Z,160990741898600
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:30:07.697Z,160990740769805
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:30:07.697Z,160990740769804
"Your hand is 7♦, 4♣",2021-01-06T04:30:07.697Z,160990740769803
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1915) | #4 ""Tony @ I8y9iW09Dh"" (960)",2021-01-06T04:30:07.697Z,160990740769801
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T04:30:07.697Z,160990740769800
"""Tony @ I8y9iW09Dh"" shows a J♥, K♦.",2021-01-06T04:30:05.179Z,160990740518000
"-- ending hand #92 --",2021-01-06T04:30:04.084Z,160990740408502
"""Gautam @ XR0UMSLq50"" collected 240 from pot",2021-01-06T04:30:04.084Z,160990740408501
"Uncalled bet of 120 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:30:04.084Z,160990740408500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:30:03.277Z,160990740327800
"""Gautam @ XR0UMSLq50"" bets 120",2021-01-06T04:28:57.320Z,160990733732100
"Flop:  [6♣, A♦, 5♠]",2021-01-06T04:28:48.468Z,160990732846900
"""Tony @ I8y9iW09Dh"" calls 120",2021-01-06T04:28:47.650Z,160990732765000
"""Gautam @ XR0UMSLq50"" raises to 120",2021-01-06T04:28:44.913Z,160990732491400
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-06T04:28:36.743Z,160990731674300
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:28:27.294Z,160990730729505
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T04:28:27.294Z,160990730729504
