entry,at,order
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:28:27.314Z,161050850731700
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:28:23.831Z,161050850383100
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-13T03:28:20.938Z,161050850094812
"Dead Small Blind",2021-01-13T03:28:20.938Z,161050850094811
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (542) | #2 ""Asher @ 19TVcwV9oC"" (936) | #5 ""Gautam @ XR0UMSLq50"" (2644) | #6 ""Ravi @ xn9mvyMGGz"" (1886) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #9 ""trav 2.0 @ KSAenvQzCz"" (1000) | #10 ""Tony @ I8y9iW09Dh"" (3722)",2021-01-13T03:28:20.938Z,161050850094803
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-13T03:28:20.938Z,161050850094802
"The player ""trav 2.0 @ KSAenvQzCz"" joined the game with a stack of 1000.",2021-01-13T03:28:20.938Z,161050850094801
"The player ""Cody @ HO1vaicBKi"" quits the game with a stack of 0.",2021-01-13T03:28:20.938Z,161050850094800
"-- ending hand #36 --",2021-01-13T03:28:14.928Z,161050849493001
"""Tony @ I8y9iW09Dh"" collected 1890 from pot with Three of a Kind, Q's (combination: Q♦, Q♥, Q♠, K♥, 10♣)",2021-01-13T03:28:14.928Z,161050849493000
"River: Q♥, 9♣, Q♠, 4♥ [10♣]",2021-01-13T03:28:11.910Z,161050849191500
"""Cody @ HO1vaicBKi"" shows a Q♣, J♦.",2021-01-13T03:28:09.998Z,161050848999800
"""Tony @ I8y9iW09Dh"" shows a Q♦, K♥.",2021-01-13T03:28:08.792Z,161050848879300
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:28:08.082Z,161050848808400
"""Tony @ I8y9iW09Dh"" calls 690",2021-01-13T03:28:07.226Z,161050848722700
"""Cody @ HO1vaicBKi"" bets 690 and go all in",2021-01-13T03:27:48.029Z,161050846803000
"Turn: Q♥, 9♣, Q♠ [4♥]",2021-01-13T03:27:42.661Z,161050846266800
"""BJ @ ZvsiqtjDfV"" calls 80",2021-01-13T03:27:41.856Z,161050846185700
"""Tony @ I8y9iW09Dh"" calls 80",2021-01-13T03:27:35.881Z,161050845588200
"""Cody @ HO1vaicBKi"" bets 80",2021-01-13T03:27:20.985Z,161050844098600
"Flop:  [Q♥, 9♣, Q♠]",2021-01-13T03:26:55.037Z,161050841503900
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:26:54.231Z,161050841423200
"""Cody @ HO1vaicBKi"" calls 80",2021-01-13T03:26:40.744Z,161050840074400
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:26:39.049Z,161050839904900
"""BJ @ ZvsiqtjDfV"" calls 80",2021-01-13T03:26:38.211Z,161050839821200
"""Tony @ I8y9iW09Dh"" raises to 80",2021-01-13T03:26:36.640Z,161050839664100
"The admin approved the player ""trav 2.0 @ KSAenvQzCz"" participation with a stack of 1000.",2021-01-13T03:26:26.757Z,161050838675900
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:26:26.504Z,161050838650500
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:26:25.639Z,161050838564000
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:26:24.741Z,161050838474100
"The player ""trav 2.0 @ KSAenvQzCz"" requested a seat.",2021-01-13T03:26:19.990Z,161050837999200
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-13T03:25:17.743Z,161050831774711
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-13T03:25:17.743Z,161050831774710
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (702) | #2 ""Asher @ 19TVcwV9oC"" (946) | #3 ""Cody @ HO1vaicBKi"" (850) | #5 ""Gautam @ XR0UMSLq50"" (2664) | #6 ""Ravi @ xn9mvyMGGz"" (1886) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #10 ""Tony @ I8y9iW09Dh"" (2682)",2021-01-13T03:25:17.743Z,161050831774702
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""BJ @ ZvsiqtjDfV"") --",2021-01-13T03:25:17.743Z,161050831774701
"The player ""trav @ KSAenvQzCz"" quits the game with a stack of 0.",2021-01-13T03:25:17.743Z,161050831774700
"""Tuts 2021 @ jmPBr71waH"" shows a 8♠, 10♣.",2021-01-13T03:25:11.969Z,161050831197000
"-- ending hand #35 --",2021-01-13T03:25:11.194Z,161050831119803
"""trav @ KSAenvQzCz"" shows a A♠, 5♠.",2021-01-13T03:25:11.194Z,161050831119802
"""Gautam @ XR0UMSLq50"" collected 1480 from pot with Two Pair, K's & Q's (combination: K♥, K♣, Q♦, Q♠, A♥)",2021-01-13T03:25:11.194Z,161050831119801
"""Gautam @ XR0UMSLq50"" shows a Q♦, K♥.",2021-01-13T03:25:11.194Z,161050831119800
"""Gautam @ XR0UMSLq50"" calls 265",2021-01-13T03:25:10.387Z,161050831038800
"""trav @ KSAenvQzCz"" bets 265 and go all in",2021-01-13T03:24:33.849Z,161050827385000
"River: Q♠, J♠, A♥, K♣ [8♣]",2021-01-13T03:23:52.290Z,161050823229400
"""trav @ KSAenvQzCz"" calls 300",2021-01-13T03:23:51.483Z,161050823148400
"""Gautam @ XR0UMSLq50"" raises to 300",2021-01-13T03:23:46.567Z,161050822657000
"""trav @ KSAenvQzCz"" bets 100",2021-01-13T03:23:32.353Z,161050821235400
"Turn: Q♠, J♠, A♥ [K♣]",2021-01-13T03:22:39.197Z,161050815919900
"""trav @ KSAenvQzCz"" calls 100",2021-01-13T03:22:38.391Z,161050815839200
"""Gautam @ XR0UMSLq50"" raises to 100",2021-01-13T03:22:35.874Z,161050815587500
"""trav @ KSAenvQzCz"" bets 40",2021-01-13T03:22:30.164Z,161050815016500
"Flop:  [Q♠, J♠, A♥]",2021-01-13T03:22:16.276Z,161050813627700
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:22:15.470Z,161050813547100
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:22:14.587Z,161050813458800
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:21:55.485Z,161050811548500
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:21:54.600Z,161050811460100
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:21:53.762Z,161050811376200
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-13T03:21:48.340Z,161050810834100
"""trav @ KSAenvQzCz"" raises to 60",2021-01-13T03:21:45.411Z,161050810541200
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:21:35.704Z,161050809570500
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-13T03:21:33.057Z,161050809305811
"""BJ @ ZvsiqtjDfV"" posts a small blind of 10",2021-01-13T03:21:33.057Z,161050809305810
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (712) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (850) | #4 ""trav @ KSAenvQzCz"" (725) | #5 ""Gautam @ XR0UMSLq50"" (1909) | #6 ""Ravi @ xn9mvyMGGz"" (1886) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #10 ""Tony @ I8y9iW09Dh"" (2682)",2021-01-13T03:21:33.057Z,161050809305801
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-13T03:21:33.057Z,161050809305800
"-- ending hand #34 --",2021-01-13T03:21:30.150Z,161050809015102
"""trav @ KSAenvQzCz"" collected 150 from pot",2021-01-13T03:21:30.150Z,161050809015101
"Uncalled bet of 75 returned to ""trav @ KSAenvQzCz""",2021-01-13T03:21:30.150Z,161050809015100
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:21:29.344Z,161050808934500
"""trav @ KSAenvQzCz"" bets 75",2021-01-13T03:21:21.055Z,161050808105600
"Turn: 2♣, Q♠, 2♥ [3♦]",2021-01-13T03:21:12.579Z,161050807258100
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:21:11.767Z,161050807176800
"""trav @ KSAenvQzCz"" checks",2021-01-13T03:21:09.782Z,161050806978300
"Flop:  [2♣, Q♠, 2♥]",2021-01-13T03:21:03.046Z,161050806305100
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T03:21:02.237Z,161050806223800
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:21:00.566Z,161050806056700
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:20:59.720Z,161050805972100
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:20:55.363Z,161050805536400
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:20:54.524Z,161050805452400
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-13T03:20:52.021Z,161050805202200
"""trav @ KSAenvQzCz"" calls 20",2021-01-13T03:20:40.621Z,161050804062200
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:20:38.532Z,161050803853300
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:20:36.729Z,161050803673000
"""BJ @ ZvsiqtjDfV"" posts a big blind of 20",2021-01-13T03:20:34.514Z,161050803451812
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-13T03:20:34.514Z,161050803451811
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (732) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (850) | #4 ""trav @ KSAenvQzCz"" (635) | #5 ""Gautam @ XR0UMSLq50"" (1969) | #6 ""Ravi @ xn9mvyMGGz"" (1886) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #10 ""Tony @ I8y9iW09Dh"" (2692)",2021-01-13T03:20:34.514Z,161050803451802
"-- starting hand #34  (No Limit Texas Hold'em) (dead button) --",2021-01-13T03:20:34.514Z,161050803451801
"The player ""Ernie @ JzwM-gY3G_"" quits the game with a stack of 0.",2021-01-13T03:20:34.514Z,161050803451800
"-- ending hand #33 --",2021-01-13T03:20:28.486Z,161050802848905
"""BJ @ ZvsiqtjDfV"" shows a 8♣, A♣.",2021-01-13T03:20:28.486Z,161050802848904
"""Ravi @ xn9mvyMGGz"" collected 42 from pot with Full House, 4's over J's (combination: 4♠, 4♦, 4♣, J♦, J♠)",2021-01-13T03:20:28.486Z,161050802848903
"""Ernie @ JzwM-gY3G_"" shows a 9♥, 9♦.",2021-01-13T03:20:28.486Z,161050802848902
"""Ravi @ xn9mvyMGGz"" collected 771 from pot with Full House, 4's over J's (combination: 4♠, 4♦, 4♣, J♦, J♠)",2021-01-13T03:20:28.486Z,161050802848901
"""Ravi @ xn9mvyMGGz"" shows a A♠, 4♠.",2021-01-13T03:20:28.486Z,161050802848900
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T03:20:27.680Z,161050802768100
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:20:25.830Z,161050802583000
"River: J♦, 4♦, J♠, 4♣ [Q♦]",2021-01-13T03:20:22.048Z,161050802205800
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T03:20:21.238Z,161050802123900
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:20:15.235Z,161050801523600
"Turn: J♦, 4♦, J♠ [4♣]",2021-01-13T03:20:10.376Z,161050801037900
"""BJ @ ZvsiqtjDfV"" calls 138",2021-01-13T03:20:09.569Z,161050800957000
"""Ernie @ JzwM-gY3G_"" calls 117 and go all in",2021-01-13T03:20:08.732Z,161050800873300
"""Ravi @ xn9mvyMGGz"" raises to 138",2021-01-13T03:20:06.242Z,161050800624300
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:19:17.129Z,161050795713000
"""BJ @ ZvsiqtjDfV"" calls 69",2021-01-13T03:19:09.754Z,161050794975500
"""Ernie @ JzwM-gY3G_"" bets 69",2021-01-13T03:19:03.616Z,161050794361700
"Flop:  [J♦, 4♦, J♠]",2021-01-13T03:18:45.129Z,161050792513100
"""Cody @ HO1vaicBKi"" calls 100",2021-01-13T03:18:44.309Z,161050792431000
"""BJ @ ZvsiqtjDfV"" calls 100",2021-01-13T03:18:38.472Z,161050791847300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:18:34.687Z,161050791468800
"""Ernie @ JzwM-gY3G_"" calls 100",2021-01-13T03:18:33.809Z,161050791381000
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:18:24.259Z,161050790426000
"""Ravi @ xn9mvyMGGz"" raises to 100",2021-01-13T03:18:14.804Z,161050789480500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:18:10.085Z,161050789008600
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:17:14.033Z,161050783403400
"""Cody @ HO1vaicBKi"" raises to 60",2021-01-13T03:17:13.172Z,161050783317300
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:17:08.527Z,161050782852800
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T03:17:07.691Z,161050782769200
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-13T03:17:06.224Z,161050782622512
"""Ernie @ JzwM-gY3G_"" posts a small blind of 10",2021-01-13T03:17:06.224Z,161050782622511
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (970) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (950) | #4 ""trav @ KSAenvQzCz"" (635) | #5 ""Gautam @ XR0UMSLq50"" (1969) | #6 ""Ravi @ xn9mvyMGGz"" (1311) | #8 ""Tuts 2021 @ jmPBr71waH"" (1270) | #9 ""Ernie @ JzwM-gY3G_"" (217) | #10 ""Tony @ I8y9iW09Dh"" (2712)",2021-01-13T03:17:06.224Z,161050782622501
"-- starting hand #33  (No Limit Texas Hold'em) (dealer: ""Tuts 2021 @ jmPBr71waH"") --",2021-01-13T03:17:06.224Z,161050782622500
"""Tony @ I8y9iW09Dh"" shows a A♠, K♠.",2021-01-13T03:17:03.104Z,161050782310500
"-- ending hand #32 --",2021-01-13T03:17:02.608Z,161050782260902
"""Gautam @ XR0UMSLq50"" collected 600 from pot",2021-01-13T03:17:02.608Z,161050782260901
"Uncalled bet of 602 returned to ""Gautam @ XR0UMSLq50""",2021-01-13T03:17:02.608Z,161050782260900
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:17:01.800Z,161050782180000
"""Gautam @ XR0UMSLq50"" bets 602",2021-01-13T03:16:43.240Z,161050780324000
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T03:15:30.019Z,161050773002000
"River: 7♠, 10♠, 4♣, 3♦ [3♥]",2021-01-13T03:15:19.511Z,161050771951700
"""Tony @ I8y9iW09Dh"" calls 150",2021-01-13T03:15:18.703Z,161050771870400
"""Gautam @ XR0UMSLq50"" bets 150",2021-01-13T03:13:37.448Z,161050761744900
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T03:12:53.463Z,161050757346400
"Turn: 7♠, 10♠, 4♣ [3♦]",2021-01-13T03:12:51.445Z,161050757144800
"""Tony @ I8y9iW09Dh"" calls 100",2021-01-13T03:12:50.634Z,161050757063500
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:12:49.108Z,161050756910800
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:12:45.470Z,161050756547000
"""Gautam @ XR0UMSLq50"" raises to 100",2021-01-13T03:12:44.634Z,161050756463500
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:12:33.411Z,161050755341200
"""Tony @ I8y9iW09Dh"" bets 50",2021-01-13T03:12:32.568Z,161050755256800
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T03:12:16.744Z,161050753674500
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:12:14.396Z,161050753439700
"Flop:  [7♠, 10♠, 4♣]",2021-01-13T03:12:09.289Z,161050752929000
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T03:12:08.482Z,161050752848300
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:12:04.004Z,161050752400500
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:12:00.322Z,161050752032300
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:11:59.424Z,161050751942500
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:11:45.151Z,161050750515200
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:11:38.069Z,161050749807000
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:11:26.486Z,161050748648700
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T03:11:25.625Z,161050748562600
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T03:11:24.792Z,161050748479300
"""Ernie @ JzwM-gY3G_"" posts a big blind of 20",2021-01-13T03:11:18.166Z,161050747816812
"""Tuts 2021 @ jmPBr71waH"" posts a small blind of 10",2021-01-13T03:11:18.166Z,161050747816811
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (990) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (950) | #4 ""trav @ KSAenvQzCz"" (635) | #5 ""Gautam @ XR0UMSLq50"" (1639) | #6 ""Ravi @ xn9mvyMGGz"" (1311) | #8 ""Tuts 2021 @ jmPBr71waH"" (1290) | #9 ""Ernie @ JzwM-gY3G_"" (237) | #10 ""Tony @ I8y9iW09Dh"" (2982)",2021-01-13T03:11:18.166Z,161050747816801
"-- starting hand #32  (No Limit Texas Hold'em) (dealer: ""Ravi @ xn9mvyMGGz"") --",2021-01-13T03:11:18.166Z,161050747816800
"-- ending hand #31 --",2021-01-13T03:11:15.227Z,161050747522802
"""Gautam @ XR0UMSLq50"" collected 470 from pot",2021-01-13T03:11:15.227Z,161050747522801
"Uncalled bet of 80 returned to ""Gautam @ XR0UMSLq50""",2021-01-13T03:11:15.227Z,161050747522800
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:11:14.419Z,161050747442000
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:10:22.343Z,161050742234400
"""Gautam @ XR0UMSLq50"" raises to 160",2021-01-13T03:10:18.956Z,161050741895700
"""trav @ KSAenvQzCz"" bets 80",2021-01-13T03:09:52.978Z,161050739297900
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:09:37.232Z,161050737723200
"Turn: 6♠, 2♠, 4♠ [5♦]",2021-01-13T03:09:28.215Z,161050736821800
"""trav @ KSAenvQzCz"" calls 20",2021-01-13T03:09:27.406Z,161050736740700
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:09:24.620Z,161050736462100
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T03:09:16.700Z,161050735670100
"""Gautam @ XR0UMSLq50"" bets 20",2021-01-13T03:08:58.605Z,161050733860600
"""trav @ KSAenvQzCz"" checks",2021-01-13T03:08:40.678Z,161050732067900
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T03:08:27.107Z,161050730710800
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T03:08:24.112Z,161050730411200
"Flop:  [6♠, 2♠, 4♠]",2021-01-13T03:08:12.168Z,161050729217000
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T03:08:11.356Z,161050729136100
"""Ernie @ JzwM-gY3G_"" calls 60",2021-01-13T03:08:10.502Z,161050729050200
"""Tuts 2021 @ jmPBr71waH"" calls 60",2021-01-13T03:08:09.126Z,161050728912700
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:07:57.844Z,161050727784400
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-13T03:07:53.863Z,161050727386400
"""trav @ KSAenvQzCz"" raises to 40",2021-01-13T03:07:49.345Z,161050726934600
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:07:46.660Z,161050726666100
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:07:45.819Z,161050726582000
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:07:42.542Z,161050726254300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:07:41.692Z,161050726169300
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T03:07:39.369Z,161050725937200
"""Tuts 2021 @ jmPBr71waH"" posts a big blind of 20",2021-01-13T03:07:36.805Z,161050725680712
"""Ravi @ xn9mvyMGGz"" posts a small blind of 10",2021-01-13T03:07:36.805Z,161050725680711
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (990) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (950) | #4 ""trav @ KSAenvQzCz"" (795) | #5 ""Gautam @ XR0UMSLq50"" (1329) | #6 ""Ravi @ xn9mvyMGGz"" (1321) | #8 ""Tuts 2021 @ jmPBr71waH"" (1370) | #9 ""Ernie @ JzwM-gY3G_"" (297) | #10 ""Tony @ I8y9iW09Dh"" (2982)",2021-01-13T03:07:36.805Z,161050725680701
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-13T03:07:36.805Z,161050725680700
"-- ending hand #30 --",2021-01-13T03:07:33.873Z,161050725387402
"""Cody @ HO1vaicBKi"" collected 290 from pot",2021-01-13T03:07:33.873Z,161050725387401
"Uncalled bet of 120 returned to ""Cody @ HO1vaicBKi""",2021-01-13T03:07:33.873Z,161050725387400
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:07:33.068Z,161050725306900
"""Cody @ HO1vaicBKi"" bets 120",2021-01-13T03:07:28.007Z,161050724800800
"Turn: 3♠, K♥, K♦ [5♥]",2021-01-13T03:07:23.262Z,161050724326500
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T03:07:22.457Z,161050724245800
"""Cody @ HO1vaicBKi"" bets 60",2021-01-13T03:06:35.474Z,161050719547500
"Flop:  [3♠, K♥, K♦]",2021-01-13T03:06:15.991Z,161050717599200
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:06:15.184Z,161050717518500
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:06:12.661Z,161050717266200
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:06:11.775Z,161050717177600
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T03:06:07.201Z,161050716720100
"""Cody @ HO1vaicBKi"" raises to 60",2021-01-13T03:06:02.363Z,161050716236400
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:05:55.997Z,161050715599700
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:05:55.161Z,161050715516200
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:05:54.326Z,161050715432700
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T03:05:52.078Z,161050715207900
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:05:49.325Z,161050714932600
"""Ravi @ xn9mvyMGGz"" posts a big blind of 20",2021-01-13T03:05:42.621Z,161050714262312
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-13T03:05:42.621Z,161050714262311
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (990) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (780) | #4 ""trav @ KSAenvQzCz"" (915) | #5 ""Gautam @ XR0UMSLq50"" (1339) | #6 ""Ravi @ xn9mvyMGGz"" (1341) | #8 ""Tuts 2021 @ jmPBr71waH"" (1370) | #9 ""Ernie @ JzwM-gY3G_"" (317) | #10 ""Tony @ I8y9iW09Dh"" (2982)",2021-01-13T03:05:42.621Z,161050714262201
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""trav @ KSAenvQzCz"") --",2021-01-13T03:05:42.621Z,161050714262200
"-- ending hand #29 --",2021-01-13T03:05:39.708Z,161050713971102
"""BJ @ ZvsiqtjDfV"" collected 270 from pot",2021-01-13T03:05:39.708Z,161050713971101
"Uncalled bet of 120 returned to ""BJ @ ZvsiqtjDfV""",2021-01-13T03:05:39.708Z,161050713971100
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:05:38.899Z,161050713889900
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:05:25.933Z,161050712593400
"""BJ @ ZvsiqtjDfV"" bets 120",2021-01-13T03:05:18.034Z,161050711803400
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T03:05:12.516Z,161050711251700
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:05:07.452Z,161050710745300
"Flop:  [J♠, 10♣, 5♥]",2021-01-13T03:04:56.012Z,161050709601400
"""Ernie @ JzwM-gY3G_"" calls 80",2021-01-13T03:04:55.204Z,161050709520500
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:04:50.513Z,161050709051300
"""Gautam @ XR0UMSLq50"" calls 80",2021-01-13T03:04:49.628Z,161050708962900
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:04:39.458Z,161050707945900
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:04:38.488Z,161050707848900
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:04:37.579Z,161050707758000
"""BJ @ ZvsiqtjDfV"" raises to 80",2021-01-13T03:04:36.742Z,161050707674300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:04:31.100Z,161050707110400
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T03:04:23.681Z,161050706368200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:04:21.856Z,161050706185700
"""Ravi @ xn9mvyMGGz"" calls 20",2021-01-13T03:04:21.018Z,161050706101900
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-13T03:04:17.514Z,161050705751512
"""trav @ KSAenvQzCz"" posts a small blind of 10",2021-01-13T03:04:17.514Z,161050705751511
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (800) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (780) | #4 ""trav @ KSAenvQzCz"" (925) | #5 ""Gautam @ XR0UMSLq50"" (1419) | #6 ""Ravi @ xn9mvyMGGz"" (1361) | #8 ""Tuts 2021 @ jmPBr71waH"" (1370) | #9 ""Ernie @ JzwM-gY3G_"" (397) | #10 ""Tony @ I8y9iW09Dh"" (2982)",2021-01-13T03:04:17.514Z,161050705751501
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-13T03:04:17.514Z,161050705751500
"""BJ @ ZvsiqtjDfV"" shows a A♥, Q♦.",2021-01-13T03:04:15.506Z,161050705550700
"-- ending hand #28 --",2021-01-13T03:04:13.886Z,161050705388702
"""Gautam @ XR0UMSLq50"" collected 560 from pot",2021-01-13T03:04:13.886Z,161050705388701
"Uncalled bet of 280 returned to ""Gautam @ XR0UMSLq50""",2021-01-13T03:04:13.886Z,161050705388700
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T03:04:13.077Z,161050705307700
"""Gautam @ XR0UMSLq50"" bets 280",2021-01-13T03:04:06.659Z,161050704666000
"River: Q♥, 3♣, 6♦, 7♣ [10♣]",2021-01-13T03:03:21.431Z,161050700143600
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T03:03:20.626Z,161050700062700
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:03:18.226Z,161050699822600
"Turn: Q♥, 3♣, 6♦ [7♣]",2021-01-13T03:03:12.824Z,161050699282700
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:03:12.012Z,161050699201300
"""BJ @ ZvsiqtjDfV"" calls 140",2021-01-13T03:03:11.169Z,161050699117000
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T03:03:10.331Z,161050699033200
